"DashDAQ Log File"

"Format:","Simple CSV 1.0.0"
"Filename:","/mmc/logs/log0002.csv"
"Started:","Fri Dec  5 07:30:20 2025"

"Signal","Driver","ID","Name","Units","Description","Color"
0,"a-GenericOBD2","a:10","Speed","kph","Vehicle Speed","#C8C8FA"
1,"a-GenericOBD2","a:1","LOAD","%","Calculated Load Value","#C8C8FA"
2,"a-GenericOBD2","a:28","CATEMP11","°C","Catalyst Temperature Bank 1, Sensor 1","#CD0000"
3,"a-GenericOBD2","a:21","EGR_ERR","%","EGR Error","#C8C8FA"
4,"a-GenericOBD2","a:2","ECT","°C","Engine Coolant Temperature","#C8C8FA"
5,"a-GenericOBD2","a:9","RPM","RPM","Engine RPM","#CD0000"
6,"a-GenericOBD2","a:19","FRP","kpa","Fuel Rail Pressure","#C8C8FA"
7,"a-GenericOBD2","a:12","IAT","°C","Intake Air Temperature","#C8C8FA"
8,"a-GenericOBD2","a:8","MAP","kpa","Intake Manifold Absolute Pressure","#CD0000"
9,"d-zt2","d:1","AFR","","Air/Fuel Ratio","#FFFFFF"

"Time","Speed","LOAD","CATEMP11","EGR_ERR","ECT","RPM","FRP","IAT","MAP","AFR",
"ms","kph","%","°C","%","°C","RPM","kpa","°C","kpa","",
-3640,0,10.980391,20.0,0.000000,40,650.250000,36200,26,98.0,
-3612,0,10.980391,20.0,0.000000,40,650.250000,36200,26,98.0,
-3581,0,10.980391,20.0,0.000000,40,646.750000,35970,26,99.0,
-3542,0,10.980391,20.0,0.000000,40,646.750000,35970,26,99.0,
-3511,0,10.980391,20.0,0.000000,40,647.750000,35260,26,99.0,
-3482,0,10.980391,20.0,0.000000,40,647.750000,35260,26,99.0,
-3451,0,10.980391,20.0,0.000000,40,649.000000,35640,26,98.0,
-3422,0,10.980391,20.0,0.000000,40,649.000000,35640,26,98.0,
-3400,0,10.980391,20.0,0.000000,40,647.250000,36160,26,98.0,
-3372,0,11.372547,20.0,0.000000,40,647.250000,36160,26,98.0,
-3341,0,11.372547,20.0,0.000000,40,648.000000,35910,26,99.0,
-3312,0,10.980391,20.0,0.000000,40,648.000000,35910,26,99.0,
-3281,0,10.980391,20.0,0.000000,40,650.250000,36520,26,98.0,
-3252,0,10.980391,20.0,0.000000,40,650.250000,36520,26,98.0,
-3230,0,10.980391,20.0,0.000000,40,649.500000,35950,26,98.0,
-3202,0,10.980391,20.0,0.000000,40,649.500000,35950,26,98.0,
-3171,0,10.980391,20.0,0.000000,40,650.750000,36290,26,98.0,
-3142,0,10.980391,20.0,0.000000,40,650.750000,36290,26,98.0,
-3111,0,10.980391,20.0,0.000000,40,652.750000,36200,26,99.0,
-3082,0,10.980391,20.0,0.000000,40,652.750000,36200,26,99.0,
-3060,0,10.980391,20.0,0.000000,40,650.750000,35850,26,99.0,
-3023,0,10.980391,20.0,0.000000,40,650.750000,35850,26,99.0,
-3022,0,10.980391,20.0,0.000000,40,650.750000,35850,26,99.0,
-3001,0,10.980391,20.0,0.000000,40,650.250000,35830,26,98.0,
-2972,0,10.980391,20.0,0.000000,40,650.250000,35830,26,98.0,
